,Brand,Manufacturing Year,Model,Kilometers Driven,Fuel Type,Transmission Type,Price,Location
1757,Maruti,2023,Baleno ALPHA PETROL 1.2,28570,Petrol,Manual,898000,Hyderabad
1758,Maruti,2015,Swift Dzire VDI ABS,89450,Diesel,Manual,582000,Hyderabad
1759,Maruti,2021,Vitara Brezza ZXI PLUS AT DUAL TONE SHVS,68282,Petrol,Automatic,961000,Hyderabad
1760,Maruti,2016,Celerio VXI,80189,Petrol,Manual,341000,Hyderabad
1761,Maruti,2020,Dzire VXI,45505,Petrol,Manual,642000,Hyderabad
1762,Maruti,2021,XL6 ZETA MT,54421,Petrol,Manual,999000,Hyderabad
1763,Maruti,2020,Dzire ZXI PLUS AMT,32142,Petrol,Automatic,756000,Hyderabad
1764,Maruti,2018,Wagon R 1.0 VXI AMT,99726,Petrol,Automatic,418000,Hyderabad
1765,Maruti,2017,Dzire VDI AMT,77742,Diesel,Automatic,643000,Hyderabad
1766,Maruti,2022,Ciaz DELTA 1.5 SHVS MT PETROL,16453,Petrol,Manual,897000,Hyderabad
1767,Maruti,2019,Baleno ZETA PETROL 1.2,55295,Petrol,Manual,646000,Hyderabad
1768,Maruti,2014,Swift ZXI,48194,Petrol,Manual,465000,Hyderabad
1769,Maruti,2019,Celerio ZXI AMT (O),87744,Petrol,Automatic,483000,Hyderabad
1770,Maruti,2016,Baleno DELTA PETROL 1.2,48242,Petrol,Manual,519000,Hyderabad
1771,Maruti,2022,Alto LXI O,18317,Petrol,Manual,399000,Hyderabad
1772,Maruti,2019,Baleno ZETA PETROL 1.2,58448,Petrol,Manual,667000,Hyderabad
1773,Maruti,2020,Baleno ZETA PETROL 1.2,65323,Petrol,Manual,693000,Hyderabad
1774,Maruti,2018,Swift ZXI AMT,76836,Petrol,Automatic,639000,Hyderabad
1775,Maruti,2021,Dzire VXI,60706,Petrol,Manual,701000,Hyderabad
1776,Maruti,2020,New Wagon-R VXI 1.2 AMT,50380,Petrol,Automatic,549000,Hyderabad
1777,Maruti,2020,New Wagon-R ZXI 1.2,52823,Petrol,Manual,540000,Hyderabad
1778,Maruti,2023,Alto K10 VXI PLUS AMT,8023,Petrol,Automatic,565000,Hyderabad
1779,Maruti,2020,Baleno DELTA PETROL 1.2,61979,Petrol,Manual,634000,Hyderabad
1780,Maruti,2022,Alto VXI,10612,Petrol,Manual,424000,Hyderabad
1781,Maruti,2020,Celerio VXI (O),28358,Petrol,Manual,494000,Hyderabad
1782,Maruti,2016,Baleno DELTA PETROL 1.2,93648,Petrol,Manual,547000,Hyderabad
1783,Maruti,2017,Celerio ZXI (O),51182,Petrol,Manual,413000,Hyderabad
1784,Maruti,2018,Wagon R 1.0 VXI,76210,Petrol,Manual,409000,Hyderabad
1785,Maruti,2019,Celerio X ZXI AMT,52328,Petrol,Automatic,514000,Hyderabad
1786,Maruti,2019,IGNIS DELTA 1.2,72496,Petrol,Manual,458000,Hyderabad
1787,Maruti,2018,Dzire VXI,80505,Petrol,Manual,564000,Hyderabad
1788,Maruti,2017,IGNIS ZETA 1.2 AMT,39347,Petrol,Automatic,538000,Hyderabad
1789,Maruti,2017,Ciaz ZETA DIESEL 1.3,101069,Diesel,Manual,683000,Hyderabad
1790,Maruti,2019,S PRESSO VXI,53383,Petrol,Manual,373000,Hyderabad
1791,Maruti,2018,Wagon R 1.0 VXI AMT,64157,Petrol,Automatic,422000,Hyderabad
1792,Maruti,2021,Baleno ZETA PETROL 1.2,31437,Petrol,Manual,739000,Hyderabad
1793,Maruti,2016,Baleno DELTA PETROL 1.2,40131,Petrol,Manual,534000,Hyderabad
1794,Maruti,2017,Wagon R 1.0 VXI,66341,Petrol,Manual,405000,Hyderabad
1795,Maruti,2018,Swift VXI,81095,Petrol,Manual,529000,Hyderabad
1796,Maruti,2018,Swift VXI,78023,Petrol,Manual,549000,Hyderabad
1797,Maruti,2023,New Wagon-R ZXI 1.2,35595,Petrol,Manual,608000,Hyderabad
1798,Maruti,2014,Swift Dzire VXI,65612,Petrol,Manual,454000,Hyderabad
1799,Maruti,2019,Baleno ZETA PETROL 1.2,31968,Petrol,Manual,687000,Hyderabad
1800,Maruti,2018,Baleno DELTA PETROL 1.2,52856,Petrol,Manual,527000,Hyderabad
1801,Maruti,2014,Swift Dzire VXI,84992,Petrol,Manual,442000,Hyderabad
1802,Maruti,2021,Dzire ZXI,39505,Petrol,Manual,775000,Hyderabad
1803,Maruti,2021,XL6 ZETA MT,53293,Petrol,Manual,980000,Hyderabad
1804,Maruti,2013,Alto K10 VXI,70050,Petrol,Manual,224000,Hyderabad
1805,Maruti,2017,IGNIS ZETA 1.2,52488,Petrol,Manual,498000,Hyderabad
1806,Maruti,2015,Swift VDI ABS,90513,Diesel,Manual,521000,Hyderabad
1807,Maruti,2020,Dzire VXI,51090,Petrol,Manual,662000,Hyderabad
1808,Maruti,2019,S PRESSO VXI PLUS AMT,44589,Petrol,Automatic,421000,Hyderabad
1809,Maruti,2022,Ertiga ZXI+ SHVS,28892,Petrol,Manual,1083000,Hyderabad
1810,Maruti,2014,Ertiga ZXI,74199,Petrol,Manual,653000,Hyderabad
1811,Maruti,2021,S PRESSO VXI+,46355,Petrol,Manual,436000,Hyderabad
1812,Maruti,2017,Dzire VDI AMT,95453,Diesel,Automatic,640000,Hyderabad
1813,Maruti,2018,Swift VDI,72273,Diesel,Manual,615000,Hyderabad
1814,Maruti,2017,Swift Dzire VXI,53469,Petrol,Manual,534000,Hyderabad
1815,Maruti,2013,Alto K10 VXI,62715,Petrol,Manual,194000,Hyderabad
1816,Maruti,2023,Baleno ALPHA PETROL 1.2,7563,Petrol,Manual,898000,Hyderabad
1817,Maruti,2020,Vitara Brezza ZXI PLUS AT DUAL TONE SHVS,48436,Petrol,Automatic,965000,Hyderabad
1818,Maruti,2023,BREZZA ZXI SMART HYBRID,12590,Petrol,Manual,1271000,Hyderabad
1819,Maruti,2018,Baleno DELTA CVT PETROL 1.2,85573,Petrol,Automatic,582000,Hyderabad
1820,Maruti,2012,Wagon R 1.0 LXI,61342,Petrol,Manual,248000,Hyderabad
1821,Maruti,2017,Celerio ZXI AMT,53241,Petrol,Automatic,451000,Hyderabad
1822,Maruti,2017,IGNIS DELTA 1.2,70873,Petrol,Manual,462000,Hyderabad
1823,Maruti,2016,Ciaz VXI+,79933,Petrol,Manual,583000,Hyderabad
1824,Maruti,2022,Baleno ALPHA PETROL 1.2,49533,Petrol,Manual,857000,Hyderabad
1825,Maruti,2018,Swift ZXI PLUS AMT,49070,Petrol,Automatic,619000,Hyderabad
1826,Maruti,2023,Dzire ZXI AMT,10289,Petrol,Automatic,828000,Hyderabad
1827,Maruti,2020,Swift VXI,47110,Petrol,Manual,577000,Hyderabad
1828,Maruti,2019,Ciaz DELTA 1.5 SHVS MT PETROL,45932,Petrol,Manual,663000,Hyderabad
1829,Maruti,2021,Swift VXI,23180,Petrol,Manual,642000,Hyderabad
1830,Maruti,2023,Swift VXI AMT,10239,Petrol,Automatic,748000,Hyderabad
1831,Maruti,2018,Celerio ZXI AMT (O),10060,Petrol,Automatic,499000,Hyderabad
1832,Maruti,2020,S PRESSO VXI,90701,Petrol,Manual,390000,Hyderabad
1833,Maruti,2017,Baleno ALPHA PETROL 1.2,47626,Petrol,Manual,589000,Hyderabad
1834,Maruti,2021,Swift ZXI,62062,Petrol,Manual,681000,Hyderabad
1835,Maruti,2019,Baleno ZETA PETROL 1.2,36144,Petrol,Manual,687000,Hyderabad
1836,Maruti,2013,Alto 800 LXI,49551,Petrol,Manual,219000,Hyderabad
1837,Maruti,2016,Celerio ZXI AMT,87131,Petrol,Automatic,413000,Hyderabad
1838,Maruti,2020,Swift VXI,43464,Petrol,Manual,584000,Hyderabad
1839,Maruti,2018,Dzire VXI AMT,51852,Petrol,Automatic,550000,Mumbai
1840,Maruti,2014,Swift Dzire ZDI,11144,Diesel,Manual,613000,Mumbai
1841,Maruti,2012,Wagon R 1.0 VXI,42425,Petrol,Manual,231000,Mumbai
1842,Maruti,2022,Ertiga ZXI (O) CNG,20619,CNG,Manual,1192000,Mumbai
1843,Maruti,2016,Baleno DELTA DIESEL 1.3,62767,Diesel,Manual,557000,Mumbai
1844,Maruti,2016,Celerio ZXI AMT,76727,Petrol,Automatic,381000,Mumbai
1845,Maruti,2017,Baleno ZETA PETROL 1.2,40995,Petrol,Manual,545000,Mumbai
1846,Maruti,2016,Baleno DELTA PETROL 1.2,43273,Petrol,Manual,505000,Mumbai
1847,Maruti,2017,Wagon R 1.0 LXI CNG,56359,CNG,Manual,369000,Mumbai
1848,Maruti,2021,Ciaz DELTA 1.5 SHVS MT PETROL,30926,Petrol,Manual,777000,Mumbai
1849,Maruti,2016,Vitara Brezza ZDI PLUS DUAL TONE,99679,Diesel,Manual,674000,Mumbai
1850,Maruti,2020,Baleno DELTA PETROL 1.2,33723,Petrol,Manual,583000,Mumbai
1851,Maruti,2015,Ertiga ZXI,48033,Petrol,Manual,649000,Mumbai
1852,Maruti,2014,Wagon R 1.0 LXI CNG,99498,CNG,Manual,279000,Mumbai
1853,Maruti,2014,Swift VXI,29876,Petrol,Manual,393000,Mumbai
1854,Maruti,2014,Swift VXI,53120,Petrol,Manual,371000,Mumbai
1855,Maruti,2013,Wagon R 1.0 LXI CNG,80601,CNG,Manual,279000,Mumbai
1856,Maruti,2016,Ciaz ZXI+ AT,90742,Petrol,Automatic,567000,Mumbai
1857,Maruti,2013,Wagon R 1.0 VXI,44412,Petrol,Manual,269000,Mumbai
1858,Maruti,2020,New Wagon-R VXI 1.2,20785,Petrol,Manual,516000,Mumbai
1859,Maruti,2019,Celerio VXI CNG,35436,CNG,Manual,518000,Mumbai
1860,Maruti,2017,Wagon R 1.0 VXI,34793,Petrol,Manual,382000,Mumbai
1861,Maruti,2017,Wagon R 1.0 VXI,22280,Petrol,Manual,382000,Mumbai
1862,Maruti,2019,New Wagon-R VXI (O) 1.2,25824,Petrol,Manual,512000,Mumbai
1863,Maruti,2017,Baleno ZETA PETROL 1.2,49544,Petrol,Manual,454000,Mumbai
1864,Maruti,2017,Celerio ZXI AMT,42234,Petrol,Automatic,408000,Mumbai
1865,Maruti,2016,Wagon R 1.0 VXI,51265,Petrol,Manual,339000,Mumbai
1866,Maruti,2017,Baleno DELTA PETROL 1.2,35708,Petrol,Manual,520000,Mumbai
1867,Maruti,2019,Baleno DELTA CVT PETROL 1.2,16547,Petrol,Automatic,600000,Mumbai
1868,Maruti,2015,Swift VXI,76928,Petrol,Manual,389000,Mumbai
1869,Maruti,2015,Ciaz ZXI,85633,Petrol,Manual,476000,Mumbai
1870,Maruti,2017,Ciaz ZDI+ SHVS,75650,Diesel,Manual,604000,Mumbai
1871,Maruti,2016,Swift Dzire VXI,49757,Petrol,Manual,438000,Mumbai
1872,Maruti,2017,Baleno ALPHA DIESEL 1.3,73649,Diesel,Manual,556000,Mumbai
1873,Maruti,2013,Wagon R Stingray VXI,35954,Petrol,Manual,295000,Mumbai
1874,Maruti,2022,BREZZA ZXI SMART HYBRID,5377,Petrol,Manual,1159000,Mumbai
1875,Maruti,2016,Alto 800 LXI,45935,Petrol,Manual,250000,Mumbai
1876,Maruti,2012,Swift VXI,15045,Petrol,Manual,315000,Mumbai
1877,Maruti,2014,Celerio VXI AMT,76296,Petrol,Automatic,312000,Mumbai
1878,Maruti,2016,Swift VXI O,35970,Petrol,Manual,433000,Mumbai
1879,Maruti,2014,Swift Dzire ZDI,114899,Diesel,Manual,465000,Mumbai
1880,Maruti,2017,Wagon R 1.0 VXI AMT,65289,Petrol,Automatic,366000,Mumbai
1881,Maruti,2020,Baleno ZETA PETROL 1.2,14523,Petrol,Manual,605000,Mumbai
1882,Maruti,2017,Baleno ZETA CVT PETROL 1.2,77650,Petrol,Automatic,521000,Mumbai
1883,Maruti,2020,S PRESSO VXI CNG,66992,CNG,Manual,399000,Mumbai
1884,Maruti,2018,Celerio VXI CNG,74536,CNG,Manual,395000,Mumbai
1885,Maruti,2021,New Wagon-R LXI CNG 1.0,23233,CNG,Manual,562000,Mumbai
1886,Maruti,2019,Baleno ZETA CVT PETROL 1.2,24684,Petrol,Automatic,708000,Mumbai
1887,Maruti,2015,Wagon R 1.0 VXI AMT,95214,Petrol,Automatic,298000,Mumbai
1888,Maruti,2012,Swift Dzire ZXI,60719,Petrol,Manual,341000,Mumbai
1889,Maruti,2014,Celerio VXI,66046,Petrol,Manual,299000,Mumbai
1890,Maruti,2017,Celerio VXI CNG,79682,CNG,Manual,405000,Mumbai
1891,Maruti,2017,Swift VXI,47322,Petrol,Manual,486000,Mumbai
1892,Maruti,2014,Swift VXI,69389,Petrol,Manual,333000,Mumbai
1893,Maruti,2021,New Wagon-R LXI CNG (O) 1.0,13106,CNG,Manual,584000,Mumbai
1894,Maruti,2017,Swift VXI,57535,Petrol,Manual,474000,Mumbai
1895,Maruti,2021,New Wagon-R LXI CNG 1.0,19622,CNG,Manual,562000,Mumbai
1896,Maruti,2017,Wagon R 1.0 LXI CNG,62850,CNG,Manual,321000,Mumbai
1897,Maruti,2018,Ciaz ZETA 1.5 SHVS MT PETROL,18001,Petrol,Manual,708000,Mumbai
1898,Maruti,2012,Wagon R 1.0 VXI,43569,Petrol,Manual,233000,Mumbai
1899,Maruti,2016,Celerio ZXI,33655,Petrol,Manual,367000,Mumbai
1900,Maruti,2023,BREZZA ZXI SMART HYBRID,10234,Petrol,Manual,1231000,Mumbai
1901,Maruti,2014,Wagon R 1.0 LXI,67447,Petrol,Manual,283000,Mumbai
1902,Maruti,2017,Dzire VDI AMT,36258,Diesel,Automatic,614000,Mumbai
1903,Maruti,2021,New Wagon-R LXI CNG 1.0,27051,CNG,Manual,562000,Mumbai
1904,Maruti,2017,Celerio ZXI,27882,Petrol,Manual,388000,Mumbai
1905,Maruti,2020,S Cross ALPHA AT SMART HYBRID,29624,Petrol,Automatic,1006000,Mumbai
1906,Maruti,2023,New Wagon-R LXI 1.0,1958,Petrol,Manual,589000,Mumbai
1907,Maruti,2021,S PRESSO VXI+,12655,Petrol,Manual,405000,Mumbai
1908,Maruti,2020,New Wagon-R LXI CNG 1.0,12950,CNG,Manual,509000,Mumbai
1909,Maruti,2021,New Wagon-R LXI CNG (O) 1.0,39613,CNG,Manual,574000,Mumbai
1910,Maruti,2015,Wagon R 1.0 VXI,30992,Petrol,Manual,307000,Mumbai
1911,Maruti,2013,Wagon R 1.0 LXI CNG,75349,CNG,Manual,269000,Mumbai
1912,Maruti,2015,Wagon R 1.0 VXI,28048,Petrol,Manual,309000,Mumbai
1913,Maruti,2013,Wagon R 1.0 VXI,68427,Petrol,Manual,268000,Mumbai
1914,Maruti,2019,S PRESSO VXI PLUS AMT,21125,Petrol,Automatic,430000,Mumbai
1915,Maruti,2021,New Wagon-R LXI CNG 1.0,30981,CNG,Manual,562000,Mumbai
1916,Maruti,2013,Swift Dzire ZDI,120050,Diesel,Manual,438000,Mumbai
1917,Maruti,2022,S PRESSO VXI+,10815,Petrol,Manual,476000,Mumbai
1918,Maruti,2021,New Wagon-R VXI (O) 1.2,19528,Petrol,Manual,516000,Mumbai
1919,Maruti,2019,New Wagon-R VXI 1.2,37678,Petrol,Manual,467000,Mumbai
1920,Maruti,2021,New Wagon-R LXI CNG (O) 1.0,36188,CNG,Manual,582000,Mumbai
1921,Maruti,2017,IGNIS DELTA 1.2,30176,Petrol,Manual,438000,Mumbai
1922,Maruti,2019,IGNIS ALPHA 1.2,22343,Petrol,Manual,529000,Mumbai
1923,Maruti,2018,Baleno ALPHA CVT PETROL 1.2,33155,Petrol,Automatic,607000,Mumbai
1924,Maruti,2019,Ciaz DELTA AT 1.5 SHVS PETROL,54408,Petrol,Automatic,684000,Mumbai
1925,Maruti,2021,New Wagon-R LXI CNG 1.0,13032,CNG,Manual,570000,Mumbai
1926,Maruti,2017,IGNIS DELTA 1.2,56219,CNG,Manual,430000,Mumbai
1927,Maruti,2014,Wagon R 1.0 LXI CNG,105898,CNG,Manual,279000,Mumbai
1928,Maruti,2021,Ciaz DELTA AT 1.5 SHVS PETROL,16992,Petrol,Automatic,922000,Mumbai
1929,Maruti,2016,Baleno DELTA CVT PETROL 1.2,58631,Petrol,Automatic,484000,Mumbai
1930,Maruti,2016,Celerio VXI CNG,90267,CNG,Manual,389000,Mumbai
1931,Maruti,2015,Ertiga ZDI,74875,Diesel,Manual,725000,Mumbai
1932,Maruti,2020,S PRESSO VXI (O) AMT,13440,Petrol,Automatic,459000,Mumbai
1933,Maruti,2016,Baleno DELTA PETROL 1.2,43373,Petrol,Manual,472000,Mumbai
1934,Maruti,2017,IGNIS ZETA 1.2 AMT DUAL TONE,38048,Petrol,Automatic,475000,Mumbai
1935,Maruti,2021,New Wagon-R VXI 1.2,18693,Petrol,Manual,536000,Mumbai
1936,Maruti,2021,Ciaz ALPHA AT 1.5 SHVS PETROL,33706,Petrol,Automatic,944000,Mumbai
1937,Maruti,2022,New Wagon-R ZXI 1.2,20987,Petrol,Manual,587000,Mumbai
1938,Maruti,2017,Baleno DELTA PETROL 1.2,62669,Petrol,Manual,509000,Mumbai
1939,Maruti,2020,Ciaz ALPHA AT 1.5 SHVS PETROL,23697,Petrol,Automatic,886000,Mumbai
1940,Maruti,2016,Baleno DELTA PETROL 1.2,9508,Petrol,Manual,507000,Mumbai
1941,Maruti,2020,S PRESSO VXI CNG,37608,CNG,Manual,412000,Mumbai
1942,Maruti,2015,Celerio VXI CNG,83704,CNG,Manual,358000,Mumbai
1943,Maruti,2018,Wagon R 1.0 LXI CNG,48605,CNG,Manual,382000,Mumbai
1944,Maruti,2016,Swift Dzire VXI,34315,Petrol,Manual,462000,Mumbai
1945,Maruti,2015,Wagon R 1.0 LXI CNG,81560,CNG,Manual,330000,Mumbai
1946,Maruti,2017,Ertiga ZDI + SHVS,44741,Diesel,Manual,884000,Mumbai
1947,Maruti,2015,Celerio VXI AMT,73092,Petrol,Automatic,327000,Mumbai
1948,Maruti,2021,Ciaz DELTA AT 1.5 SHVS PETROL,29291,Petrol,Automatic,865000,Mumbai
1949,Maruti,2015,Wagon R 1.0 LXI CNG,65098,CNG,Manual,339000,Mumbai
1950,Maruti,2020,S PRESSO VXI CNG,26321,CNG,Manual,430000,Mumbai
1951,Maruti,2012,Wagon R 1.0 VXI,32422,Petrol,Manual,250000,Mumbai
1952,Maruti,2021,S PRESSO VXI (O) CNG,48375,CNG,Manual,467000,Mumbai
1953,Maruti,2021,XL6 ALPHA MT,48740,Petrol,Manual,1027000,Mumbai
1954,Maruti,2019,Swift VXI,13167,Petrol,Manual,567000,Mumbai
1955,Maruti,2017,Baleno DELTA PETROL 1.2,29835,Petrol,Manual,527000,Mumbai
1956,Maruti,2021,Alto LXI,26866,Petrol,Manual,363000,Mumbai
1957,Maruti,2017,Wagon R 1.0 LXI CNG,8367,CNG,Manual,396000,Mumbai
1958,Maruti,2014,Wagon R 1.0 VXI,43024,Petrol,Manual,297000,Mumbai
1959,Maruti,2014,Celerio VXI AMT,98502,Petrol,Automatic,318000,Mumbai
1960,Maruti,2013,Ertiga ZXI,41016,Petrol,Manual,529000,Mumbai
1961,Maruti,2019,S PRESSO VXI+,51291,Petrol,Manual,390000,Mumbai
1962,Maruti,2017,Baleno ZETA PETROL 1.2,65230,Petrol,Manual,509000,Mumbai
1963,Maruti,2017,Dzire LXI,89378,Petrol,Manual,448000,Mumbai
1964,Maruti,2019,Baleno ZETA CVT PETROL 1.2,16282,Petrol,Automatic,641000,Mumbai
1965,Maruti,2014,Swift Dzire ZXI,47496,Petrol,Manual,426000,Mumbai
1966,Maruti,2018,IGNIS ZETA 1.2 AMT,76787,Petrol,Automatic,454000,Mumbai
1967,Maruti,2014,Celerio VXI AMT,32718,Petrol,Automatic,329000,Mumbai
1968,Maruti,2015,Alto K10 VXI,51243,Petrol,Manual,243000,Mumbai
1969,Maruti,2014,Celerio VXI CNG,78331,CNG,Manual,339000,Mumbai
1970,Maruti,2017,Baleno DELTA PETROL 1.2,30064,Petrol,Manual,521000,Mumbai
1971,Maruti,2017,Wagon R 1.0 LXI CNG,57012,CNG,Manual,369000,Mumbai
1972,Maruti,2014,Ertiga VXI CNG,62157,CNG,Manual,579000,Mumbai
1973,Maruti,2016,Ertiga VXI,69763,CNG,Manual,704000,Mumbai
1974,Maruti,2021,Baleno ZETA PETROL 1.2,14955,Petrol,Manual,716000,Mumbai
1975,Maruti,2017,Alto 800 LXI CNG O,76202,CNG,Manual,278000,Mumbai
1976,Maruti,2016,Ciaz VXI,99615,Petrol,Manual,455000,Mumbai
1977,Maruti,2021,Ciaz SIGMA 1.5 SHVS MT PETROL,16909,Petrol,Manual,763000,Mumbai
1978,Maruti,2015,Baleno ALPHA DIESEL 1.3,59958,Diesel,Manual,546000,Mumbai
1979,Maruti,2018,Baleno DELTA CVT PETROL 1.2,33974,Petrol,Automatic,581000,Mumbai
1980,Maruti,2016,Ertiga VXI,61711,Petrol,Manual,653000,Mumbai
1981,Maruti,2015,Wagon R 1.0 VXI,55946,Petrol,Manual,309000,Mumbai
1982,Maruti,2022,New Wagon-R VXI 1.0 AMT,28720,Petrol,Automatic,674000,Mumbai
1983,Maruti,2013,Swift Dzire VXI,33244,Petrol,Manual,365000,Mumbai
1984,Maruti,2015,Alto 800 LXI CNG,68920,CNG,Manual,240000,Mumbai
1985,Maruti,2022,BREZZA ZXI SMART HYBRID,18859,Petrol,Manual,1138000,Mumbai
1986,Maruti,2013,Wagon R 1.0 VXI,45304,Petrol,Manual,270000,Mumbai
1987,Maruti,2017,Celerio VXI CNG,74159,CNG,Manual,390000,Mumbai
1988,Maruti,2015,Alto K10 VXI AMT,57838,Petrol,Automatic,261000,Mumbai
1989,Maruti,2021,Baleno ZETA PETROL 1.2,27156,Petrol,Manual,705000,Mumbai
1990,Maruti,2018,Baleno ZETA CVT PETROL 1.2,43313,Petrol,Automatic,631000,Mumbai
1991,Maruti,2015,Wagon R 1.0 VXI,34384,Petrol,Manual,339000,Mumbai
1992,Maruti,2014,Ertiga VDI,119998,Diesel,Manual,591000,Mumbai
1993,Maruti,2014,Wagon R 1.0 VXI,53375,Petrol,Manual,274000,Mumbai
1994,Maruti,2017,Baleno ALPHA PETROL 1.2,36118,Petrol,Manual,561000,Mumbai
1995,Maruti,2021,New Wagon-R ZXI 1.2 AMT,26550,Petrol,Automatic,612000,Mumbai
1996,Maruti,2023,IGNIS SIGMA 1.2,4684,Petrol,Manual,533000,Mumbai
1997,Maruti,2018,Wagon R 1.0 LXI CNG,98745,CNG,Manual,396000,Mumbai
1998,Maruti,2021,New Wagon-R ZXI 1.2 AMT,34224,Petrol,Automatic,611000,Mumbai
1999,Maruti,2017,Wagon R 1.0 VXI OPT,43944,Petrol,Manual,361000,Mumbai
2000,Maruti,2015,Wagon R 1.0 VXI,16624,Petrol,Manual,339000,Mumbai
2001,Maruti,2017,Celerio VXI,25368,Petrol,Manual,395000,Mumbai
2002,Maruti,2018,Baleno ALPHA CVT PETROL 1.2,44613,Petrol,Automatic,580000,Mumbai
2003,Maruti,2014,Alto K10 VXI,31827,Petrol,Manual,204000,Mumbai
2004,Maruti,2015,Ertiga VXI CNG,31504,CNG,Manual,665000,Mumbai
2005,Maruti,2014,Wagon R 1.0 LXI CNG,95135,CNG,Manual,325000,Mumbai
2006,Maruti,2013,Swift ZXI,42338,Petrol,Manual,341000,Mumbai
2007,Maruti,2017,Celerio VXI CNG,85712,CNG,Manual,391000,Mumbai
2008,Maruti,2013,Wagon R 1.0 LXI,21606,Petrol,Manual,268000,Mumbai
2009,Maruti,2022,XL6 ZETA MT,9626,Petrol,Manual,968000,Mumbai
2010,Maruti,2015,Swift Dzire VXI,84530,Petrol,Manual,369000,Mumbai
2011,Maruti,2019,New Wagon-R VXI 1.2,11829,Petrol,Manual,467000,Mumbai
2012,Maruti,2015,Ertiga VXI CNG,52143,CNG,Manual,589000,Mumbai
2013,Maruti,2020,IGNIS ALPHA 1.2,20435,Petrol,Manual,554000,Mumbai
2014,Maruti,2011,Swift ZXI,67725,Petrol,Manual,237000,Mumbai
2015,Maruti,2017,Baleno DELTA PETROL 1.2,57626,Petrol,Manual,476000,Mumbai
2016,Maruti,2017,Vitara Brezza VDI,53140,Diesel,Manual,629000,Mumbai
2017,Maruti,2015,Wagon R 1.0 LXI CNG,30014,CNG,Manual,354000,Mumbai
2018,Maruti,2012,Swift VXI,52220,Petrol,Manual,295000,Mumbai
2019,Maruti,2018,Wagon R 1.0 VXI AMT,34473,Petrol,Automatic,366000,Mumbai
2020,Maruti,2017,Baleno SIGMA PETROL 1.2,76316,Petrol,Manual,420000,Mumbai
2021,Maruti,2023,Dzire ZXI Plus AMT,12653,Petrol,Automatic,827000,Mumbai
2022,Maruti,2017,Ertiga ZDI + SHVS,94570,Diesel,Manual,825000,Mumbai
2023,Maruti,2016,Baleno DELTA CVT PETROL 1.2,34019,Petrol,Automatic,520000,Mumbai
2024,Maruti,2015,Baleno ZETA DIESEL 1.3,56687,Diesel,Manual,526000,Mumbai
2025,Maruti,2021,Celerio ZXI (O),23012,Petrol,Manual,501000,Mumbai
2026,Maruti,2018,Baleno ZETA PETROL 1.2,54530,Petrol,Manual,507000,Mumbai
2027,Maruti,2022,S PRESSO VXI (O) CNG,31772,CNG,Manual,488000,Mumbai
2028,Maruti,2021,New Wagon-R LXI CNG (O) 1.0,50418,CNG,Manual,580000,Mumbai
2029,Maruti,2021,S PRESSO VXI PLUS AMT,27012,Petrol,Automatic,426000,Mumbai
2030,Maruti,2019,S PRESSO VXI+,11141,Petrol,Manual,375000,Mumbai
2031,Maruti,2015,Ertiga ZXI,70559,CNG,Manual,675000,Mumbai
2032,Maruti,2018,Swift VDI AMT,57407,Diesel,Automatic,579000,Mumbai
2033,Maruti,2022,XL6 ALPHA AT,24494,Petrol,Automatic,1213000,Mumbai
2034,Maruti,2014,Swift Dzire VXI,42022,Petrol,Manual,390000,Mumbai
2035,Maruti,2014,Alto 800 LXI,40783,Petrol,Manual,211000,Mumbai
2036,Maruti,2021,Baleno ZETA CVT PETROL 1.2,14683,Petrol,Automatic,787000,Mumbai
2037,Maruti,2013,Alto 800 LXI CNG,66699,CNG,Manual,192000,Mumbai
2038,Maruti,2022,IGNIS ZETA 1.2,3806,Petrol,Manual,581000,Mumbai
2039,Maruti,2017,Swift Dzire ZXI,34196,Petrol,Manual,519000,Mumbai
2040,Tata,2023,PUNCH CREATIVE IRA AMT 1.2 RTN DUAL TONE,7511,Petrol,Automatic,964000,Bangalore
2041,Tata,2020,NEXON XZA PLUS (O) PETROL,38575,Petrol,Automatic,1038000,Bangalore
2042,Tata,2022,NEXON XZA PLUS PETROL,31940,Petrol,Automatic,1038000,Bangalore
2043,Tata,2016,Tiago XZ PETROL,53919,Petrol,Manual,378000,Bangalore
2044,Tata,2022,NEXON XZ PLUS (PREMIUM) PETROL JET,30058,Petrol,Manual,1194000,Bangalore
2045,Tata,2021,ALTROZ XE PETROL,20428,Petrol,Manual,613000,Bangalore
2046,Tata,2023,PUNCH CREATIVE IRA AMT 1.2 RTN DUAL TONE,1848,Petrol,Automatic,953000,Bangalore
2047,Tata,2016,Tiago XZ PETROL,70208,Petrol,Manual,378000,Bangalore
2048,Tata,2021,ALTROZ XE PETROL,31073,Petrol,Manual,631000,Bangalore
2049,Tata,2016,Tiago XZ PETROL,39182,Petrol,Manual,372000,Bangalore
2050,Tata,2021,Harrier XM 2.0L KRYOTEC,46225,Diesel,Manual,1375000,Bangalore
2051,Tata,2016,Tiago XZ PETROL,86034,Petrol,Manual,359000,Bangalore
2052,Tata,2018,TIGOR XZA PETROL,70793,Petrol,Automatic,520000,Bangalore
2053,Tata,2022,PUNCH CREATIVE IRA AMT 1.2 RTN DUAL TONE,26123,Petrol,Automatic,856000,Bangalore
